"artist","artist_id"
"Freddie Hubbard And Woody Shaw",1980
"Carlos Garnett",1981
"Michael Hashim",1982
"Claudio Roditi And Dennis Irwin",1983
"Richard Wyands",1984
"Toots Thielemans",1985
"Akira Tana",1986
"Ivan 'Boogaloo' Joe Jones",1987
"David Hazeltine",1988
"Ron Levy's Wild Kingdom",1989
"Jack Sheldon",1990
"One For All (3)",1991
"Virgil Jones",1992
"Chip White",1993
"Buddy Montgomery Trio",1994
"Pete Malinverni",1995
"T S Monk*",1996
"The Roger Kellaway Trio",1997
"Warne Marsh",1998
"Dean Johnson (3)",1999
"Ron Vincent",2000
"Adam Makowicz",2001
"George Mraz",2002
"The Walter Bishop, Jr. Trio",2003
"Butch Warren And Jimmy Cobb",2004
"Houston Person And Etta Jones",2005
"Steve Kuhn",2006
"Helio Alves",2007
"Alice Coltrane",2008
"Russell Gunn",2009
"The Booker Ervin Sextet",2010
"Caesar Frazier",2011
"David 'Fathead' Newman*",2012
"Tardo Hammer",2013
"John Marshall Quintet",2014
"Kenny Drew Jr.",2015
"Terumasa Hino",2016
"Bob Stewart (3)",2017
"Chico Hamilton Introducing Larry Coryell",2018
"Stanley Turrentine and The Three Sounds",2019
"Wynton Kelly",2020
"The Jutta Hipp Quintet*",2021
"Sam Gill",2022
"Benny Bailey",2023
"Dr. Lonnie Smith*",2024
"Lou Mecca Quartet",2025
""Papa" John DeFrancesco",2026
"Cecil Taylor Quartet*",2027
"Dick Wellstood",2028
"Cliff Jackson",2029
"Kenny Drew Quartet",2030
"The Shirley Scott Trio*",2031
"Clifford Brown featuring Zoot Sims",2032
"Claus Ogerman",2033
"Ithamara Koorax",2034
"Roy Hargrove",2035
"Wynton Marsalis",2036
"Thelonious*",2037
"Billy Bauer",2038
"Monk*",2039
"François K*",2040
"Anthony Ortega",2041
"Miles Davis*",2042
"Jimmy Garrison And Elvin Jones",2043
"Earl May",2044
"Percy Brice",2045
"Chick Corea",2046
"Jazztet*",2047
"Jimmy Rowles",2048
"Clare Fischer",2049
"Solomon Ilori",2050
"His Afro-Drum Ensemble",2051
"Eddie Bert Quartet",2052
"Gil Mellé Quartet*",2053
"The Blue Note 7",2054
"Francis Wolff",2055
"Jimmy Katz",2056
"Abbey Lincoln",2057
"Art Blakey*",2058
"Jymie Merritt",2059
"Walt Dickerson Quartet",2060
"Jimmy Smith Quartet",2061
"Kenny Burrell Septet",2062
"Lou Donaldson Quartet",2063
"Michel Legrand",2064
"Toshiko Akiyoshi",2065
"Stanley Turrentine Quintet",2066
"Elmo Hope Trio",2067
"Enrique Oliver",2068
"Art Blakey And His Jazz Messengers*",2069
"Swizz Beatz",2070
"Bob Scobey",2071
"MacDowell*",2072
"Griffes*",2073
"Taylor (21)",2074
"Franciscan Choir of Mt. Alvernia Seminary",2075
"N. Y.",2076
"Ruth Ben-Zvi",2077
"Rosa Rio",2078
"Janáček*",2079
"Jesus Maria Sanroma",2080
"Members of the Boston Woodwind Quintet*",2081
"Leonid Hambro",2082
"The Boston Brass Ensemble* assisted by James Pappoutsakis",2083
"The Duke Of Iron",2084
"Fillippo Azzaiolo",2085
"Georg Philipp Telemann",2086
"Henry VIII",2087
"Austin Pitre",2088
"Milton Molitor",2089
"Lurlin Lejeune",2090
"Big Ben Banjo*",2091
"Peter Leitch Quartet*",2092
"The Big T Plus Three",2093
"The Soul Seekers",2094
"Ray Czyzewski And His Orchestra (Ray And His Melody Boys)*",2095
"The Sunset Travelers Of Miami",2096
"Florida*",2097
"Jan Langosz E La Sua Orchestra*",2098
"Harry Sheppard",2099
"Blavet*",2100
"André Vessières",2101
"Denise Monteil",2102
"Huguette Prudhon*",2103
"Anne-Marie Beckensteiner",2104
"Jean-Marie Leclair Instrumental Ensemble*",2105
"Jean-François Paillard",2106
"John Dennison (3)",2107
"Arcangelo Corelli",2108
"Nicole Henriot-Schweitzer",2109
"Thomas Scherman Conducting The Music-Appreciation Symphony Orchestra*",2110
"Kazuo Yashiro",2111
"J. S. Bach*",2112
"Unknown Artist",2113
"Piston*",2114
"Reicha*",2115
"Ropartz*",2116
"The Boston Woodwind Quintet",2117
"Miaskovsky*",2118
"Gliere*",2119
"Beethoven Quartet",2120
"Aliabev*",2121
"David Oistrach",2122
"Lev Oborin",2123
"Sviatoslav Knushevitsky",2124
"Taneiev*",2125
"The Telemann Society* ",2126
"conductor R. Schulze*",2127
"Billy Butterfield",2128
"Boyd Raeburn And His Orchestra",2129
"Johann Strauss* Performed By Eduard Strauss And His Orchestra",2130
"The McPeake Family",2131
"Buxtehude*",2132
"Evelyne Beers",2133
"Innsbruck Symphony Orchestra*",2134
"Mussorgsky*",2135
"Klaus Pohlers",2136
"Reinhold Johannes Buhl",2137
"Georg Schmid",2138
"The Bob Brookmeyer Quartet",2139
"Erica Morini",2140
"Johann Strauss*",2141
"Von Suppé*",2142
"Larry Storch Reads Philip Roth",2143
"Gertrude Jahn",2144
"Stafford Wing",2145
"Eishi Kawamura",2146
"Harald Buchsbaum",2147
"Vienna Kammerchor*",2148
"Josef Nebois",2149
"Hans Gillesberger",2150
"Eduard Mrazek",2151
"Joe Sullivan",2152
"Österreichisches Philharmonisches Orchester*",2153
"Leopold Emmer",2154
"Sam Price And His Orchestra*",2155
"Giuliani*",2156
"Rhineland Symphony Orchestra",2157
"The Regent Symphony Orchestra",2158
"Vivaldi* • Paul Grund",2159
"Artur Rumetsch",2160
"Württembergisches Kammerorchester",2161
"Jorg Faerber* ",2162
" Boccherini*",2163
"Karl-Heinz Böttner",2164
"Hans Kalafusz",2165
"Günther Lemmen",2166
"Siegfried Palm",2167
"The Gerry Mulligan Quartet* And The Teddy Wilson Trio*",2168
"Clemens Krauss Conducting The Vienna Symphony Orchestra*",2169
"The The Chorus Of The Vienna State Opera*",2170
"Dagmar Hermann",2171
"Orquesta De Camara De Viena*",2172
"The Mulcays",2173
"Louis Kentner",2174
"Hungarian String Quartet*",2175
"Fauré*",2176
"Regent Concert Orchestra",2177
"King's College Choir",2178
"Cambridge*",2179
"Academy Of St. Martin-in-the-Fields*",2180
"Sir David Willcocks*",2181
"Stamitz*",2182
"Giovanni Paisiello",2183
"Hotteterre*",2184
"Telemann Society*",2185
"Walter* And Beatriz Klien",2186
"Emanuel Chabrier*",2187
"Purcell*",2188
"Mainz Chamber Orchestra* ",2189
"conductor Günter Kehr",2190
"Dave McKenna",2191
"Renate Noll",2192
"Franzpeter Goebels",2193
"Willy Spilling",2194
"La Société De La Chorale Bach De Montréal*",2195
"Jannequin*",2196
"The Telemann Society Wind and Percussion Band",2197
"The Backroom Boys (4)",2198
"J. Haydn*",2199
"Walter Gleisle ",2200
" Karl Arnold",2201
"Stuttgart* Directed By Rolf Reinhardt",2202
"Eduard Strauß (2)",2203
"Ernst Mühlbacher",2204
"Franz Bauer-Theussl",2205
"Joe Pica",2206
"Alfred Drake",2207
"E. Van Remoortel*",2208
"Vienna Chamber Choir*",2209
"François-Adrien Boieldieu",2210
"Marie-Claire Jamet",2211
"The Red Army Ensemble* Conducted By Colonel Boris Alexandrov*",2212
"Rimsky-Korsakoff*",2213
"Vienna Festival Orchestra*",2214
"Herbert Grossman",2215
"Günther Kehr*",2216
"Bob Thiele And His New Happy Times Orchestra",2217
"The California Dreamers And Tom Scott",2218
"Bill Plummer",2219
"Members Of The Europa Quartet",2220
"Soloists*",2221
"Orchestra Da Camera Di Milano",2222
"Edwin Loehrer",2223
"Fiddler Beers*",2224
"Nielsen*",2225
"Tivoli Concert Symphony Orchestra",2226
"Carl Garaguly*",2227
"Sita*",2228
"Corrette*",2229
"Albinoni*",2230
"Douglas Haas",2231
"J.T. Adams And Shirley Griffith",2232
"Norman Mailer",2233
"Münchner Instrumental Ensemble*",2234
"Michael Grant (7)",2235
"Michael Grant Trio",2236
"Vienna Symphony Strings",2237
"Mathieu Lange*",2238
"Westbrook Van Voorhis",2239
"Arnold Schönberg*",2240
"Alfred Federer",2241
"Eric Von Schmidt",2242
"Charpentier*",2243
"Mouret*",2244
"Campra*",2245
"Ensemble Instrumental Andrée Colson De Tours*",2246
"Mario Duschenes",2247
"Camillo Wanausek Members Of Europa Quartet*",2248
"Karl Boehm*",2249
"Hilde Konetzni",2250
"Torsten Ralf",2251
"Imgard Seefried*",2252
"Paul Schoeffler*",2253
"Weinrich*",2254
"J.S.Bach*",2255
"K.P.E. Bach*",2256
"Dukas*",2257
"Chabrier*",2258
"Eduard Van Remoortel*",2259
"The Kohon String Quartet",2260
"Franz Schubert",2261
"Roger Williams (2)",2262
"Gabriel Fauré",2263
"Maurice Ravel",2264
"Beatriz Klien",2265
"Wagner*",2266
"Maura Moreira",2267
"Edith Mathis",2268
"Christa Lehnert",2269
"Margarete Witte-Waldbauer",2270
"Robert Titze",2271
"Chorus* Conductor Robert Wagner (4)",2272
"Donizetti*",2273
"Jeannie Robertson",2274
"Elisabeth Speiser",2275
"Winterthurer Barock-Quintett",2276
"Suppe*",2277
"Südwestfunk Orchestra",2278
"The Brecker Brothers",2279
"Gene Quill Quintet*",2280
"'Baby Face' Willette",2281
"Эрни Генри*",2282
